draw,panel,level,value
1479,Partial: Choice Frame,Reject,1.6852545486740105
1480,Partial: Choice Frame,Reject,1.4621013362278517
1481,Partial: Choice Frame,Reject,0.9674876233725089
1482,Partial: Choice Frame,Reject,1.173701681663662
1483,Partial: Choice Frame,Reject,1.1881704615715143
1484,Partial: Choice Frame,Reject,0.9169189611182922
1485,Partial: Choice Frame,Reject,1.2346546372897764
1486,Partial: Choice Frame,Reject,1.130512960189472
1487,Partial: Choice Frame,Reject,1.4304645517166552
1488,Partial: Choice Frame,Reject,1.0726034128248685
1489,Partial: Choice Frame,Reject,1.15297847917825
1490,Partial: Choice Frame,Reject,1.3280138655545033
1491,Partial: Choice Frame,Reject,1.60492053862604
1492,Partial: Choice Frame,Reject,1.0983799898677402
1493,Partial: Choice Frame,Reject,0.7955292983250584
1494,Partial: Choice Frame,Reject,0.9360581147453905
1495,Partial: Choice Frame,Reject,1.8182385600153292
1496,Partial: Choice Frame,Reject,1.2219458453348278
1497,Partial: Choice Frame,Reject,1.34598429055759
1498,Partial: Choice Frame,Reject,1.7181398430836972
1499,Partial: Choice Frame,Reject,1.172537816812369
1500,Partial: Choice Frame,Reject,0.6016822519439318
1501,Partial: Choice Frame,Reject,1.4215177516199864
1502,Partial: Choice Frame,Reject,1.224620075538357
1503,Partial: Choice Frame,Reject,1.9931176698414323
1504,Partial: Choice Frame,Reject,0.9622630706820537
1505,Partial: Choice Frame,Reject,1.2371352194306238
1506,Partial: Choice Frame,Reject,1.0315527869987606
1507,Partial: Choice Frame,Reject,1.3001433528715027
1508,Partial: Choice Frame,Reject,2.299381437567215
1509,Partial: Choice Frame,Reject,1.7735300300140269
1510,Partial: Choice Frame,Reject,1.1902575842938772
1511,Partial: Choice Frame,Reject,0.8142611390295258
1512,Partial: Choice Frame,Reject,0.833931133836079
1513,Partial: Choice Frame,Reject,1.2901176597713406
1514,Partial: Choice Frame,Reject,1.8254573654828057
1515,Partial: Choice Frame,Reject,1.3210187638521278
1516,Partial: Choice Frame,Reject,1.4267666856813246
1517,Partial: Choice Frame,Reject,1.2491787780979962
1518,Partial: Choice Frame,Reject,0.9379605983115776
1519,Partial: Choice Frame,Reject,1.4186576525778343
1520,Partial: Choice Frame,Reject,1.1632432211132615
1521,Partial: Choice Frame,Reject,1.2789512733248871
1522,Partial: Choice Frame,Reject,0.6707473765261748
1523,Partial: Choice Frame,Reject,1.1791455906346264
1524,Partial: Choice Frame,Reject,2.088133540677634
1525,Partial: Choice Frame,Reject,0.676630774915312
1526,Partial: Choice Frame,Reject,0.9589702852233567
1527,Partial: Choice Frame,Reject,1.6048890359932253
1528,Partial: Choice Frame,Reject,1.3078507254933602
1529,Partial: Choice Frame,Reject,1.134611549427178
1530,Partial: Choice Frame,Reject,1.4386549563408713
1531,Partial: Choice Frame,Reject,1.1451365135191818
1532,Partial: Choice Frame,Reject,1.465431323332087
1533,Partial: Choice Frame,Reject,1.0183987449314156
1534,Partial: Choice Frame,Reject,0.7121297843411029
1535,Partial: Choice Frame,Reject,1.2775911789956171
1536,Partial: Choice Frame,Reject,1.8249042040973198
1537,Partial: Choice Frame,Reject,1.1119501595489416
1538,Partial: Choice Frame,Reject,1.8917243283196201
1539,Partial: Choice Frame,Reject,1.1546589139238974
1540,Partial: Choice Frame,Reject,1.5829673423752857
1541,Partial: Choice Frame,Reject,1.0278484410085857
1542,Partial: Choice Frame,Reject,1.8375890955281413
1543,Partial: Choice Frame,Reject,0.506298559562209
1544,Partial: Choice Frame,Reject,1.4599089167049115
1545,Partial: Choice Frame,Reject,0.20258290629411135
1546,Partial: Choice Frame,Reject,1.2760655383262753
1547,Partial: Choice Frame,Reject,0.8672818100699978
1548,Partial: Choice Frame,Reject,1.0827635369815856
1549,Partial: Choice Frame,Reject,1.3669844099415858
1550,Partial: Choice Frame,Reject,1.2054164107814949
1551,Partial: Choice Frame,Reject,0.9299781405738162
1552,Partial: Choice Frame,Reject,1.3681142701396878
1553,Partial: Choice Frame,Reject,1.3189465037515196
1554,Partial: Choice Frame,Reject,1.5204888306695743
1555,Partial: Choice Frame,Reject,0.3779647395386187
1556,Partial: Choice Frame,Reject,1.0113054953045266
1557,Partial: Choice Frame,Reject,0.6418561807187916
1558,Partial: Choice Frame,Reject,0.7171238220399432
1559,Partial: Choice Frame,Reject,0.6583190424972377
1560,Partial: Choice Frame,Reject,1.579659377166924
1561,Partial: Choice Frame,Reject,0.49980084307924927
1562,Partial: Choice Frame,Reject,0.8656469082125994
1563,Partial: Choice Frame,Reject,1.1076083328230444
1564,Partial: Choice Frame,Reject,0.9009791094256789
1565,Partial: Choice Frame,Reject,0.9815744651160282
1566,Partial: Choice Frame,Reject,0.7668429337538131
1567,Partial: Choice Frame,Reject,1.2102178139096669
1568,Partial: Choice Frame,Reject,1.4278886592216289
1569,Partial: Choice Frame,Reject,0.4936829810222201
1570,Partial: Choice Frame,Reject,1.1992473281659157
1571,Partial: Choice Frame,Reject,0.91613310730908
1572,Partial: Choice Frame,Reject,1.3962387808745778
1573,Partial: Choice Frame,Reject,1.1723338033519095
1574,Partial: Choice Frame,Reject,0.8741664647059321
1575,Partial: Choice Frame,Reject,1.165265562898705
1576,Partial: Choice Frame,Reject,0.80008889748914
1577,Partial: Choice Frame,Reject,1.318514944990752
1578,Partial: Choice Frame,Reject,1.1389371683524627
1579,Partial: Choice Frame,Reject,1.4968768262241083
1580,Partial: Choice Frame,Reject,2.2608579657014003
1581,Partial: Choice Frame,Reject,1.1158256195173197
1582,Partial: Choice Frame,Reject,1.3389831792637377
1583,Partial: Choice Frame,Reject,1.6782564662616515
1584,Partial: Choice Frame,Reject,1.1817476964230638
1585,Partial: Choice Frame,Reject,0.5212776349337211
1586,Partial: Choice Frame,Reject,1.5361994692289267
1587,Partial: Choice Frame,Reject,1.0502242260059471
1588,Partial: Choice Frame,Reject,1.163971090421199
1589,Partial: Choice Frame,Reject,1.4255800425885243
1590,Partial: Choice Frame,Reject,1.4725007477215115
1591,Partial: Choice Frame,Reject,1.1779798543118571
1592,Partial: Choice Frame,Reject,1.0939557608454376
1593,Partial: Choice Frame,Reject,1.333841166233911
1594,Partial: Choice Frame,Reject,1.2554453290931642
1595,Partial: Choice Frame,Reject,1.0787238832524526
1596,Partial: Choice Frame,Reject,1.2200919660527494
1597,Partial: Choice Frame,Reject,1.2654278740639502
1598,Partial: Choice Frame,Reject,1.5400629577096552
1599,Partial: Choice Frame,Reject,0.9199309228649124
1600,Partial: Choice Frame,Reject,0.9488580616067519
1601,Partial: Choice Frame,Reject,0.9603552621655663
1602,Partial: Choice Frame,Reject,0.8993488538615841
1603,Partial: Choice Frame,Reject,0.868539648587759
1604,Partial: Choice Frame,Reject,0.35717285791667625
1605,Partial: Choice Frame,Reject,0.9178018742306451
1606,Partial: Choice Frame,Reject,1.8114109402119705
1607,Partial: Choice Frame,Reject,1.1839312115239522
1608,Partial: Choice Frame,Reject,1.3997794214854566
1609,Partial: Choice Frame,Reject,1.6956622499171132
1610,Partial: Choice Frame,Reject,0.533194417522609
1611,Partial: Choice Frame,Reject,0.7666184004147655
1612,Partial: Choice Frame,Reject,1.6593000824544504
1613,Partial: Choice Frame,Reject,0.9338197176508114
1614,Partial: Choice Frame,Reject,0.9270806040476326
1615,Partial: Choice Frame,Reject,1.3927637199674383
1616,Partial: Choice Frame,Reject,0.7531998722091612
1617,Partial: Choice Frame,Reject,1.590322889738001
1618,Partial: Choice Frame,Reject,0.7823188536588638
1619,Partial: Choice Frame,Reject,1.080428197964982
1620,Partial: Choice Frame,Reject,1.4644069557261938
1621,Partial: Choice Frame,Reject,1.0620974002885517
1622,Partial: Choice Frame,Reject,1.3210161210186908
1623,Partial: Choice Frame,Reject,0.7076041442756735
1624,Partial: Choice Frame,Reject,1.061366816948174
1625,Partial: Choice Frame,Reject,0.7991839153899856
1626,Partial: Choice Frame,Reject,0.8981553952745756
1627,Partial: Choice Frame,Reject,-0.2592378121136197
1628,Partial: Choice Frame,Reject,1.4375518130581584
1629,Partial: Choice Frame,Reject,1.140553362689298
1630,Partial: Choice Frame,Reject,1.0131619394714813
1631,Partial: Choice Frame,Reject,0.9600986510095024
1632,Partial: Choice Frame,Reject,0.489545091812729
1633,Partial: Choice Frame,Reject,0.9117718639224429
1634,Partial: Choice Frame,Reject,0.7196043186344834
1635,Partial: Choice Frame,Reject,1.137068407039389
1636,Partial: Choice Frame,Reject,1.0499430787006812
1637,Partial: Choice Frame,Reject,1.3848427375996646
1638,Partial: Choice Frame,Reject,1.686488863457148
1639,Partial: Choice Frame,Reject,0.9671572972103896
1640,Partial: Choice Frame,Reject,1.4058466019727125
1641,Partial: Choice Frame,Reject,1.0744997347631091
1642,Partial: Choice Frame,Reject,0.7561296414216093
1643,Partial: Choice Frame,Reject,1.2462720409023407
1644,Partial: Choice Frame,Reject,0.5229041956485458
1645,Partial: Choice Frame,Reject,1.0152209696773917
1646,Partial: Choice Frame,Reject,1.905100833173557
1647,Partial: Choice Frame,Reject,1.4641390887878218
1648,Partial: Choice Frame,Reject,1.1478213555827632
1649,Partial: Choice Frame,Reject,1.2752694153498616
1650,Partial: Choice Frame,Reject,0.9655541407862767
1651,Partial: Choice Frame,Reject,1.2118199993089198
1652,Partial: Choice Frame,Reject,1.2964302180983327
1653,Partial: Choice Frame,Reject,1.0442790612904844
1654,Partial: Choice Frame,Reject,1.464245373581123
1655,Partial: Choice Frame,Reject,0.959263832634107
1656,Partial: Choice Frame,Reject,1.033271483617269
1657,Partial: Choice Frame,Reject,0.740853280596381
1658,Partial: Choice Frame,Reject,0.7592463957379136
1659,Partial: Choice Frame,Reject,1.4450306215284912
1660,Partial: Choice Frame,Reject,1.097683355120413
1661,Partial: Choice Frame,Reject,1.4084043495752998
1662,Partial: Choice Frame,Reject,0.6079817693486006
1663,Partial: Choice Frame,Reject,1.7105437358906823
1664,Partial: Choice Frame,Reject,1.4210491860808518
1665,Partial: Choice Frame,Reject,1.2057228289977284
1666,Partial: Choice Frame,Reject,1.5527173255795164
1667,Partial: Choice Frame,Reject,1.6152753894870624
1668,Partial: Choice Frame,Reject,1.8906621952534624
1669,Partial: Choice Frame,Reject,1.0981103278950373
1670,Partial: Choice Frame,Reject,1.0053445576364504
1671,Partial: Choice Frame,Reject,1.175683538762082
1672,Partial: Choice Frame,Reject,1.2477302425910837
1673,Partial: Choice Frame,Reject,1.151357373819685
1674,Partial: Choice Frame,Reject,1.1428746118230546
1675,Partial: Choice Frame,Reject,0.7448017470838146
1676,Partial: Choice Frame,Reject,1.0977493450751439
1677,Partial: Choice Frame,Reject,0.5178139716702935
1678,Partial: Choice Frame,Reject,0.9339683832047543
1679,Partial: Choice Frame,Reject,1.1050888331141746
1680,Partial: Choice Frame,Reject,0.8703614479332951
1681,Partial: Choice Frame,Reject,1.0677328304188503
1682,Partial: Choice Frame,Reject,0.7559638723501823
1683,Partial: Choice Frame,Reject,0.8262038676469774
1684,Partial: Choice Frame,Reject,0.6792204747733989
1685,Partial: Choice Frame,Reject,1.3453482913835562
1686,Partial: Choice Frame,Reject,1.1592336579270806
1687,Partial: Choice Frame,Reject,1.6689117874856751
1688,Partial: Choice Frame,Reject,1.0393972266387028
1689,Partial: Choice Frame,Reject,0.8581249664151708
1690,Partial: Choice Frame,Reject,1.1580025938933183
1691,Partial: Choice Frame,Reject,1.0396668716697355
1692,Partial: Choice Frame,Reject,1.6237442577948549
1693,Partial: Choice Frame,Reject,1.1760659367491761
1694,Partial: Choice Frame,Reject,1.137891536369597
1695,Partial: Choice Frame,Reject,0.9348726427705192
1696,Partial: Choice Frame,Reject,1.016767703727052
1697,Partial: Choice Frame,Reject,1.0244901962977895
1698,Partial: Choice Frame,Reject,1.0691822358066918
1699,Partial: Choice Frame,Reject,0.8606229601342524
1700,Partial: Choice Frame,Reject,1.382979980618003
1701,Partial: Choice Frame,Reject,1.0705628581245226
1702,Partial: Choice Frame,Reject,1.1830151208823738
1703,Partial: Choice Frame,Reject,1.6352403506337845
1704,Partial: Choice Frame,Reject,0.8818353704700767
1705,Partial: Choice Frame,Reject,1.1284106601381134
1706,Partial: Choice Frame,Reject,0.9086000590298478
1707,Partial: Choice Frame,Reject,0.8877636849318887
1708,Partial: Choice Frame,Reject,1.1709064216741898
1709,Partial: Choice Frame,Reject,0.90242745047504
1710,Partial: Choice Frame,Reject,1.1228235751122213
1711,Partial: Choice Frame,Reject,1.2150209187551448
1712,Partial: Choice Frame,Reject,1.0736736875600228
1713,Partial: Choice Frame,Reject,0.8792976692170534
1714,Partial: Choice Frame,Reject,0.9954603468052338
1715,Partial: Choice Frame,Reject,1.2534802538401577
1716,Partial: Choice Frame,Reject,1.693628713978781
1717,Partial: Choice Frame,Reject,1.2276329235802592
1718,Partial: Choice Frame,Reject,1.4644608496107232
1719,Partial: Choice Frame,Reject,1.3624596637879292
1720,Partial: Choice Frame,Reject,1.0370969315661565
1721,Partial: Choice Frame,Reject,2.1327988632682033
1722,Partial: Choice Frame,Reject,1.1881416009036767
1723,Partial: Choice Frame,Reject,1.8187677393186283
1724,Partial: Choice Frame,Reject,2.010022235079265
1725,Partial: Choice Frame,Reject,1.3771474228681548
1726,Partial: Choice Frame,Reject,1.24898944997632
1727,Partial: Choice Frame,Reject,0.841351593136567
1728,Partial: Choice Frame,Reject,1.295670330899187
1729,Partial: Choice Frame,Reject,0.783772714285418
1730,Partial: Choice Frame,Reject,1.8056652114840661
1731,Partial: Choice Frame,Reject,2.2741292263501958
1732,Partial: Choice Frame,Reject,1.2121913102451944
1733,Partial: Choice Frame,Reject,1.2209686054894289
1734,Partial: Choice Frame,Reject,0.8356597466317744
1735,Partial: Choice Frame,Reject,0.836964326492569
1736,Partial: Choice Frame,Reject,1.2096709430640604
1737,Partial: Choice Frame,Reject,1.6431454107933987
1738,Partial: Choice Frame,Reject,1.2650241080877211
1739,Partial: Choice Frame,Reject,1.4081751691240352
1740,Partial: Choice Frame,Reject,1.3126291843540052
1741,Partial: Choice Frame,Reject,1.2782963324716257
1742,Partial: Choice Frame,Reject,0.8129861564600928
1743,Partial: Choice Frame,Reject,1.117697701976885
1744,Partial: Choice Frame,Reject,0.8608715563010216
1745,Partial: Choice Frame,Reject,2.0718487191469794
1746,Partial: Choice Frame,Reject,1.15304631292359
1747,Partial: Choice Frame,Reject,1.1873983305883635
1748,Partial: Choice Frame,Reject,0.794534527523855
1749,Partial: Choice Frame,Reject,1.4734914971863426
1750,Partial: Choice Frame,Reject,1.1646832147555726
1751,Partial: Choice Frame,Reject,-0.14105869676840807
1752,Partial: Choice Frame,Reject,1.6264127801273662
1753,Partial: Choice Frame,Reject,1.2227161564832287
1754,Partial: Choice Frame,Reject,1.1395587859145877
1755,Partial: Choice Frame,Reject,1.5059836498378436
1756,Partial: Choice Frame,Reject,1.1663749088616007
1757,Partial: Choice Frame,Reject,0.8103730106862784
1758,Partial: Choice Frame,Reject,1.022910991631905
1759,Partial: Choice Frame,Reject,1.0118271627304307
1760,Partial: Choice Frame,Reject,0.953381516194871
1761,Partial: Choice Frame,Reject,1.3058693364857947
1762,Partial: Choice Frame,Reject,1.701885568313527
1763,Partial: Choice Frame,Reject,1.2479242895170792
1764,Partial: Choice Frame,Reject,1.086072820283674
1765,Partial: Choice Frame,Reject,1.6754024079729495
1766,Partial: Choice Frame,Reject,0.9353518720818053
1767,Partial: Choice Frame,Reject,1.0627174617325479
1768,Partial: Choice Frame,Reject,1.478658577044454
1769,Partial: Choice Frame,Reject,0.8124539927440855
1770,Partial: Choice Frame,Reject,0.1602892349730947
1771,Partial: Choice Frame,Reject,1.3088362728809575
1772,Partial: Choice Frame,Reject,0.7534956044431896
1773,Partial: Choice Frame,Reject,1.1062407084169965
1774,Partial: Choice Frame,Reject,1.4949741013471
1775,Partial: Choice Frame,Reject,1.1476696636655639
1776,Partial: Choice Frame,Reject,1.3015293777045542
1777,Partial: Choice Frame,Reject,1.459958484527138
1778,Partial: Choice Frame,Reject,1.2568262086606194
1779,Partial: Choice Frame,Reject,1.6165778432114668
1780,Partial: Choice Frame,Reject,1.1343317759570928
1781,Partial: Choice Frame,Reject,0.760563101794901
1782,Partial: Choice Frame,Reject,0.4341579350181281
1783,Partial: Choice Frame,Reject,1.359239418789254
1784,Partial: Choice Frame,Reject,1.5532540090516112
1785,Partial: Choice Frame,Reject,1.4399416603910349
1786,Partial: Choice Frame,Reject,1.606737695333276
1787,Partial: Choice Frame,Reject,1.2189876503267656
1788,Partial: Choice Frame,Reject,1.1331802632204149
1789,Partial: Choice Frame,Reject,1.3565315650273917
1790,Partial: Choice Frame,Reject,1.6134174852299075
1791,Partial: Choice Frame,Reject,0.4356113425701445
1792,Partial: Choice Frame,Reject,0.11696211452239061
1793,Partial: Choice Frame,Reject,0.6907785182156122
1794,Partial: Choice Frame,Reject,0.5103945562382848
1795,Partial: Choice Frame,Reject,1.2058253993762982
1796,Partial: Choice Frame,Reject,1.0838372298590289
1797,Partial: Choice Frame,Reject,0.7083930133947017
1798,Partial: Choice Frame,Reject,0.9528398905419452
1799,Partial: Choice Frame,Reject,1.3891437229191355
1800,Partial: Choice Frame,Reject,0.7542631791902201
1801,Partial: Choice Frame,Reject,1.3259071372452655
1802,Partial: Choice Frame,Reject,1.5444644227717956
1803,Partial: Choice Frame,Reject,1.750030010189323
1804,Partial: Choice Frame,Reject,1.577299884415868
1805,Partial: Choice Frame,Reject,1.6174570441870977
1806,Partial: Choice Frame,Reject,1.886098241572269
1807,Partial: Choice Frame,Reject,1.1782409052563578
1808,Partial: Choice Frame,Reject,1.0481103866378987
1809,Partial: Choice Frame,Reject,0.9053061882318407
1810,Partial: Choice Frame,Reject,1.1603644288458934
1811,Partial: Choice Frame,Reject,1.165258900338267
1812,Partial: Choice Frame,Reject,1.4863724555862146
1813,Partial: Choice Frame,Reject,1.0530482160360883
1814,Partial: Choice Frame,Reject,1.3239171194640313
1815,Partial: Choice Frame,Reject,1.1198513425455534
1816,Partial: Choice Frame,Reject,1.0796809473993103
1817,Partial: Choice Frame,Reject,0.9361970113320269
1818,Partial: Choice Frame,Reject,1.203735931289031
1819,Partial: Choice Frame,Reject,0.7921737421626847
1820,Partial: Choice Frame,Reject,1.3879797328453019
1821,Partial: Choice Frame,Reject,1.2058621862119003
1822,Partial: Choice Frame,Reject,1.1944962600831346
1823,Partial: Choice Frame,Reject,0.8905829578654864
1824,Partial: Choice Frame,Reject,0.9954831188917678
1825,Partial: Choice Frame,Reject,1.7895975091458522
1826,Partial: Choice Frame,Reject,1.461677145849361
1827,Partial: Choice Frame,Reject,1.288759679015677
1828,Partial: Choice Frame,Reject,1.284474649371624
1829,Partial: Choice Frame,Reject,1.5476142262813626
1830,Partial: Choice Frame,Reject,1.8225944792541324
1831,Partial: Choice Frame,Reject,1.1603343533890655
1832,Partial: Choice Frame,Reject,1.3786063455342683
1833,Partial: Choice Frame,Reject,1.3303452095562815
1834,Partial: Choice Frame,Reject,1.1836937384126052
1835,Partial: Choice Frame,Reject,1.081345548025183
1836,Partial: Choice Frame,Reject,1.2901755005624456
1837,Partial: Choice Frame,Reject,1.6110113147456606
1838,Partial: Choice Frame,Reject,1.3779005660261454
1839,Partial: Choice Frame,Reject,0.6252873300236169
1840,Partial: Choice Frame,Reject,-0.27958926835426273
1841,Partial: Choice Frame,Reject,1.7540928844656158
1842,Partial: Choice Frame,Reject,1.1045739501908243
1843,Partial: Choice Frame,Reject,0.8616252355017808
1844,Partial: Choice Frame,Reject,1.0409556687382233
1845,Partial: Choice Frame,Reject,1.3729678194353705
1846,Partial: Choice Frame,Reject,0.8654146412814225
1847,Partial: Choice Frame,Reject,1.1215771428220715
1848,Partial: Choice Frame,Reject,1.7013647155097869
1849,Partial: Choice Frame,Reject,1.1259123663207815
1850,Partial: Choice Frame,Reject,1.7777482135256655
1851,Partial: Choice Frame,Reject,1.4006908276423264
1852,Partial: Choice Frame,Reject,1.336992768489355
1853,Partial: Choice Frame,Reject,1.015165102319078
1854,Partial: Choice Frame,Reject,1.4655397616867418
1855,Partial: Choice Frame,Reject,0.4850701606864868
1856,Partial: Choice Frame,Reject,0.09680530031969499
1857,Partial: Choice Frame,Reject,1.5775676293228187
1858,Partial: Choice Frame,Reject,1.574676651924935
1859,Partial: Choice Frame,Reject,1.157133100023846
1860,Partial: Choice Frame,Reject,1.021701006503748
1861,Partial: Choice Frame,Reject,1.28221750828925
1862,Partial: Choice Frame,Reject,1.1695209132529993
1863,Partial: Choice Frame,Reject,1.1790309878508625
1864,Partial: Choice Frame,Reject,1.0123737878299692
1865,Partial: Choice Frame,Reject,1.0875066917220326
1866,Partial: Choice Frame,Reject,0.6075551830471124
1867,Partial: Choice Frame,Reject,1.0757446610604564
1868,Partial: Choice Frame,Reject,1.4450063789177139
1869,Partial: Choice Frame,Reject,1.4420787357075173
1870,Partial: Choice Frame,Reject,1.1309669423514304
1871,Partial: Choice Frame,Reject,1.0849381953568933
1872,Partial: Choice Frame,Reject,1.242231432377495
1873,Partial: Choice Frame,Reject,1.3730854042048888
1874,Partial: Choice Frame,Reject,0.5758591474889949
1875,Partial: Choice Frame,Reject,0.5232579117588155
1876,Partial: Choice Frame,Reject,1.2047146363523678
1877,Partial: Choice Frame,Reject,1.237179983967509
1878,Partial: Choice Frame,Reject,1.147945267847846
1879,Partial: Choice Frame,Reject,0.8232095070365498
1880,Partial: Choice Frame,Reject,1.9052447959287293
1881,Partial: Choice Frame,Reject,1.7013649966559525
1882,Partial: Choice Frame,Reject,1.0425893226373093
1883,Partial: Choice Frame,Reject,0.6519742828467209
1884,Partial: Choice Frame,Reject,1.0981200162023408
1885,Partial: Choice Frame,Reject,1.419458364739035
1886,Partial: Choice Frame,Reject,1.0269871147251115
1887,Partial: Choice Frame,Reject,1.6989450481236275
1888,Partial: Choice Frame,Reject,1.0812455243033876
1889,Partial: Choice Frame,Reject,0.9705050221749613
1890,Partial: Choice Frame,Reject,0.862928841220828
1891,Partial: Choice Frame,Reject,0.9794723483771979
1892,Partial: Choice Frame,Reject,1.7485441035636502
1893,Partial: Choice Frame,Reject,1.1764419184477988
1894,Partial: Choice Frame,Reject,0.8539522131033964
1895,Partial: Choice Frame,Reject,1.6020269830029725
1896,Partial: Choice Frame,Reject,1.338541280221127
1897,Partial: Choice Frame,Reject,1.2457253984241876
1898,Partial: Choice Frame,Reject,0.9697252255437461
1899,Partial: Choice Frame,Reject,0.9529870237978457
1900,Partial: Choice Frame,Reject,1.331150053061761
1901,Partial: Choice Frame,Reject,1.2930461426505633
1902,Partial: Choice Frame,Reject,1.2177120186490213
1903,Partial: Choice Frame,Reject,1.0787176532195448
1904,Partial: Choice Frame,Reject,0.322745529359015
1905,Partial: Choice Frame,Reject,0.8938454320620928
1906,Partial: Choice Frame,Reject,1.5870488475413393
1907,Partial: Choice Frame,Reject,0.9071568569675204
1908,Partial: Choice Frame,Reject,1.6232077685910211
1909,Partial: Choice Frame,Reject,0.9341591627644651
1910,Partial: Choice Frame,Reject,1.2143168980074355
1911,Partial: Choice Frame,Reject,1.2020804009442383
1912,Partial: Choice Frame,Reject,0.7214885222628097
1913,Partial: Choice Frame,Reject,1.5837417405523067
1914,Partial: Choice Frame,Reject,1.185551619639336
1915,Partial: Choice Frame,Reject,1.327674763441481
1916,Partial: Choice Frame,Reject,1.2631756351520813
1917,Partial: Choice Frame,Reject,0.7286785857223517
1918,Partial: Choice Frame,Reject,1.2068418838907726
1919,Partial: Choice Frame,Reject,0.8210555577912491
1920,Partial: Choice Frame,Reject,0.764853963606096
1921,Partial: Choice Frame,Reject,1.5197426340538767
1922,Partial: Choice Frame,Reject,1.0906378813272342
1923,Partial: Choice Frame,Reject,1.067099337248465
1924,Partial: Choice Frame,Reject,0.6637917183051284
1925,Partial: Choice Frame,Reject,1.167174460246629
1926,Partial: Choice Frame,Reject,1.0143739024747427
1927,Partial: Choice Frame,Reject,1.1819177557324676
1928,Partial: Choice Frame,Reject,1.6113517394336596
1929,Partial: Choice Frame,Reject,0.26318252517709917
1930,Partial: Choice Frame,Reject,1.1604104252502636
1931,Partial: Choice Frame,Reject,1.954229821919086
1932,Partial: Choice Frame,Reject,0.93729862334958
1933,Partial: Choice Frame,Reject,1.9037205717625738
1934,Partial: Choice Frame,Reject,0.6774909159667738
1935,Partial: Choice Frame,Reject,0.8894711495354183
1936,Partial: Choice Frame,Reject,1.4475708699804488
1937,Partial: Choice Frame,Reject,0.9169613529162672
1938,Partial: Choice Frame,Reject,1.2604389939647045
1939,Partial: Choice Frame,Reject,1.408752180018447
1940,Partial: Choice Frame,Reject,1.0245033484012451
1941,Partial: Choice Frame,Reject,1.892530654113655
1942,Partial: Choice Frame,Reject,0.8056628144165676
1943,Partial: Choice Frame,Reject,1.5354746163808997
1944,Partial: Choice Frame,Reject,-0.05762419351475017
1945,Partial: Choice Frame,Reject,0.7097412688780678
1946,Partial: Choice Frame,Reject,0.7879768318542457
1947,Partial: Choice Frame,Reject,1.3810583139798398
1948,Partial: Choice Frame,Reject,0.8171143909849884
1949,Partial: Choice Frame,Reject,1.1130640644247773
1950,Partial: Choice Frame,Reject,1.0721992617301974
1951,Partial: Choice Frame,Reject,0.8603568680046567
1952,Partial: Choice Frame,Reject,0.8365950718917816
1953,Partial: Choice Frame,Reject,0.7096024063499491
1954,Partial: Choice Frame,Reject,1.1109549634439777
1955,Partial: Choice Frame,Reject,0.5189377291335542
1956,Partial: Choice Frame,Reject,1.2556338903078617
1957,Partial: Choice Frame,Reject,0.81831948440706
1958,Partial: Choice Frame,Reject,1.060265291836514
1959,Partial: Choice Frame,Reject,0.9663772106924713
1960,Partial: Choice Frame,Reject,1.2428292012528623
1961,Partial: Choice Frame,Reject,1.377399150523912
1962,Partial: Choice Frame,Reject,1.1692638027715527
1963,Partial: Choice Frame,Reject,1.3445738641981162
1964,Partial: Choice Frame,Reject,0.7994678252737448
1965,Partial: Choice Frame,Reject,1.1579786561666967
1966,Partial: Choice Frame,Reject,0.7001890368676347
1967,Partial: Choice Frame,Reject,0.953892025486715
1968,Partial: Choice Frame,Reject,0.9015957933371079
1969,Partial: Choice Frame,Reject,1.0330205304721336
1970,Partial: Choice Frame,Reject,0.48017732161750354
1971,Partial: Choice Frame,Reject,1.3075731160687245
1972,Partial: Choice Frame,Reject,1.07410171687906
1973,Partial: Choice Frame,Reject,1.9165002924173693
1974,Partial: Choice Frame,Reject,0.7026326655421604
1975,Partial: Choice Frame,Reject,1.2915498365891016
1976,Partial: Choice Frame,Reject,1.0173639525519926
1977,Partial: Choice Frame,Reject,1.6318132191961428
1978,Partial: Choice Frame,Reject,1.1919564917310213
1979,Partial: Choice Frame,Reject,0.9936225924099472
1980,Partial: Choice Frame,Reject,1.314156578621419
1981,Partial: Choice Frame,Reject,1.1046780426824574
1982,Partial: Choice Frame,Reject,1.4536067767589151
1983,Partial: Choice Frame,Reject,1.7503569879790843
1984,Partial: Choice Frame,Reject,1.507054512880572
1985,Partial: Choice Frame,Reject,1.8453635835003628
1986,Partial: Choice Frame,Reject,1.2944993565243343
1987,Partial: Choice Frame,Reject,0.9262415860418645
1988,Partial: Choice Frame,Reject,0.9315185348632141
1989,Partial: Choice Frame,Reject,0.9724899604882093
1990,Partial: Choice Frame,Reject,1.3389778231112526
1991,Partial: Choice Frame,Reject,1.4795698206951993
1992,Partial: Choice Frame,Reject,1.1026148237124958
1993,Partial: Choice Frame,Reject,0.9063776633777905
1994,Partial: Choice Frame,Reject,1.2958332897973643
1995,Partial: Choice Frame,Reject,1.275219288412115
1996,Partial: Choice Frame,Reject,0.3198495041620291
1997,Partial: Choice Frame,Reject,1.0475715557901244
1998,Partial: Choice Frame,Reject,1.0455242586014242
1999,Partial: Choice Frame,Reject,2.1071462151584495
