draw,effect,level,value
2599,Choice Frame,Reject,0.1543887059726906
2600,Choice Frame,Reject,1.1149284509371133
2601,Choice Frame,Reject,1.9346530803960869
2602,Choice Frame,Reject,0.7057010632472605
2603,Choice Frame,Reject,0.6967131896357902
2604,Choice Frame,Reject,0.783369236303867
2605,Choice Frame,Reject,0.09290817199951684
2606,Choice Frame,Reject,2.826398195950653
2607,Choice Frame,Reject,1.5794577313058815
2608,Choice Frame,Reject,1.192983322784209
2609,Choice Frame,Reject,0.8760491568528457
2610,Choice Frame,Reject,1.1697488899875064
2611,Choice Frame,Reject,0.9841842939109654
2612,Choice Frame,Reject,0.3084342279635419
2613,Choice Frame,Reject,1.5652994706267973
2614,Choice Frame,Reject,1.1084261428469884
2615,Choice Frame,Reject,1.0955854768544258
2616,Choice Frame,Reject,0.4666691076160035
2617,Choice Frame,Reject,1.2513794533311595
2618,Choice Frame,Reject,0.8490718790035952
2619,Choice Frame,Reject,0.3088601813949435
2620,Choice Frame,Reject,-2.1960113560248504
2621,Choice Frame,Reject,0.011101013806785293
2622,Choice Frame,Reject,2.046535669250281
2623,Choice Frame,Reject,0.4735378117908378
2624,Choice Frame,Reject,0.3216194577808886
2625,Choice Frame,Reject,1.1331271112358638
2626,Choice Frame,Reject,1.768074755986391
2627,Choice Frame,Reject,3.588464811649239
2628,Choice Frame,Reject,0.9602106779571804
2629,Choice Frame,Reject,0.08669916668027293
2630,Choice Frame,Reject,-0.11905508211106372
2631,Choice Frame,Reject,4.204623887027338
2632,Choice Frame,Reject,-0.48190236954674387
2633,Choice Frame,Reject,0.7254766252630966
2634,Choice Frame,Reject,2.60600978586236
2635,Choice Frame,Reject,0.4785305132382519
2636,Choice Frame,Reject,0.8480817383103154
2637,Choice Frame,Reject,1.1656108523677207
2638,Choice Frame,Reject,-7.825947882429179
2639,Choice Frame,Reject,1.266083622485798
2640,Choice Frame,Reject,0.07294137008257098
2641,Choice Frame,Reject,2.0260988476455286
2642,Choice Frame,Reject,0.8991678149093989
2643,Choice Frame,Reject,1.380049735162755
2644,Choice Frame,Reject,1.469771523422214
2645,Choice Frame,Reject,0.7143412598014705
2646,Choice Frame,Reject,1.707556284184338
2647,Choice Frame,Reject,2.566415009643552
2648,Choice Frame,Reject,1.4544286359609926
2649,Choice Frame,Reject,1.8670688130672288
2650,Choice Frame,Reject,1.2019405362100692
2651,Choice Frame,Reject,2.0852872637739157
2652,Choice Frame,Reject,0.6452877598852285
2653,Choice Frame,Reject,1.5834905489917006
2654,Choice Frame,Reject,1.5043847579656737
2655,Choice Frame,Reject,0.9479256924453695
2656,Choice Frame,Reject,-1.9646048651542836
2657,Choice Frame,Reject,0.6903420546399162
2658,Choice Frame,Reject,4.484388910886483
2659,Choice Frame,Reject,0.7512798897292918
2660,Choice Frame,Reject,1.7397347642963996
2661,Choice Frame,Reject,39.88626375218064
2662,Choice Frame,Reject,2.0902558519604963
2663,Choice Frame,Reject,1.2854034944028723
2664,Choice Frame,Reject,1.6381625940125106
2665,Choice Frame,Reject,1.4770745494285515
2666,Choice Frame,Reject,0.5418467929079132
2667,Choice Frame,Reject,-10.052448500172533
2668,Choice Frame,Reject,0.7559516248966031
2669,Choice Frame,Reject,6.768236462634736
2670,Choice Frame,Reject,0.9089831606452325
2671,Choice Frame,Reject,3.4622626282054556
2672,Choice Frame,Reject,1.8306866790012948
2673,Choice Frame,Reject,128.42410404620384
2674,Choice Frame,Reject,0.18756484575194796
2675,Choice Frame,Reject,1.324544414491515
2676,Choice Frame,Reject,4.672070818248494
2677,Choice Frame,Reject,1.034311788093474
2678,Choice Frame,Reject,6.214515305055653
2679,Choice Frame,Reject,1.0751285438933138
2680,Choice Frame,Reject,16.449548631970206
2681,Choice Frame,Reject,-0.946540060075963
2682,Choice Frame,Reject,1.0012050993634176
2683,Choice Frame,Reject,1.1456186224970364
2684,Choice Frame,Reject,1.2940592953585996
2685,Choice Frame,Reject,0.7407566246578104
2686,Choice Frame,Reject,-1.5661134251010198
2687,Choice Frame,Reject,0.6892408392889732
2688,Choice Frame,Reject,-1.5848894617971097
2689,Choice Frame,Reject,2.726552390225486
2690,Choice Frame,Reject,0.8527083140804118
2691,Choice Frame,Reject,1.4333478842284915
2692,Choice Frame,Reject,1.4312535018106147
2693,Choice Frame,Reject,0.6466272398479812
2694,Choice Frame,Reject,-2.8214137983305174
2695,Choice Frame,Reject,0.7567083616977636
2696,Choice Frame,Reject,0.9673017270781734
2697,Choice Frame,Reject,1.3188062843840818
2698,Choice Frame,Reject,1.3358384787564506
2699,Choice Frame,Reject,-0.0911425227364208
2700,Choice Frame,Reject,1.612670431707874
2701,Choice Frame,Reject,1.0430926678797845
2702,Choice Frame,Reject,-0.2069426579245025
2703,Choice Frame,Reject,1.828556593940926
2704,Choice Frame,Reject,1.4377650282516123
2705,Choice Frame,Reject,0.5286842456525739
2706,Choice Frame,Reject,1.1025918759359543
2707,Choice Frame,Reject,12.812134304968652
2708,Choice Frame,Reject,1.3952650777091087
2709,Choice Frame,Reject,2.0050622633703923
2710,Choice Frame,Reject,2.053273742790299
2711,Choice Frame,Reject,-13.21503183494791
2712,Choice Frame,Reject,0.8312795149227605
2713,Choice Frame,Reject,8.140385870763678
2714,Choice Frame,Reject,-0.18368946538674383
2715,Choice Frame,Reject,1.6230762420218772
2716,Choice Frame,Reject,1.0809008872061514
2717,Choice Frame,Reject,1.1813798836386598
2718,Choice Frame,Reject,-1.4249255442923985
2719,Choice Frame,Reject,4.521185132206909
2720,Choice Frame,Reject,0.6526523047286598
2721,Choice Frame,Reject,0.41846025411083176
2722,Choice Frame,Reject,0.6625474778030177
2723,Choice Frame,Reject,2.06260897364434
2724,Choice Frame,Reject,1.083821663670862
2725,Choice Frame,Reject,0.7331490887306139
2726,Choice Frame,Reject,-0.06502768187632678
2727,Choice Frame,Reject,0.015537358472782169
2728,Choice Frame,Reject,0.8890070738320093
2729,Choice Frame,Reject,1.345464166608554
2730,Choice Frame,Reject,6.7519876969398025
2731,Choice Frame,Reject,0.3921016400693279
2732,Choice Frame,Reject,0.7506002390609119
2733,Choice Frame,Reject,0.8027551993622862
2734,Choice Frame,Reject,0.4947764779747059
2735,Choice Frame,Reject,0.7830955513317326
2736,Choice Frame,Reject,0.3291145706163855
2737,Choice Frame,Reject,0.7135711967451559
2738,Choice Frame,Reject,1.319298562647992
2739,Choice Frame,Reject,0.8069600110173606
2740,Choice Frame,Reject,-9.364185791524484
2741,Choice Frame,Reject,0.2782487711949198
2742,Choice Frame,Reject,-0.4316084157169758
2743,Choice Frame,Reject,-0.17004655628929904
2744,Choice Frame,Reject,1.1993928574316566
2745,Choice Frame,Reject,-1.6433490766564793
2746,Choice Frame,Reject,1.394963681393806
2747,Choice Frame,Reject,-2.520670657594902
2748,Choice Frame,Reject,0.9841111973493124
2749,Choice Frame,Reject,1.8937261112172272
2750,Choice Frame,Reject,1.6037481509468763
2751,Choice Frame,Reject,1.801379341573215
2752,Choice Frame,Reject,0.30579551547527445
2753,Choice Frame,Reject,1.1610667343789045
2754,Choice Frame,Reject,0.9641449947509673
2755,Choice Frame,Reject,-0.32156983985994897
2756,Choice Frame,Reject,0.8458148013962884
2757,Choice Frame,Reject,1.1138266399411456
2758,Choice Frame,Reject,0.8407617859831489
2759,Choice Frame,Reject,2.9829228918068345
2760,Choice Frame,Reject,1.0454582474393086
2761,Choice Frame,Reject,0.2980128488282473
2762,Choice Frame,Reject,-285.07934439621175
2763,Choice Frame,Reject,2.125329464525009
2764,Choice Frame,Reject,0.9089584352267338
2765,Choice Frame,Reject,5.2288523007578895
2766,Choice Frame,Reject,0.3649316804638469
2767,Choice Frame,Reject,0.8402829435175774
2768,Choice Frame,Reject,-1.5752773976969134
2769,Choice Frame,Reject,-0.9960292512132635
2770,Choice Frame,Reject,-13.650946988448341
2771,Choice Frame,Reject,3.272451646984908
2772,Choice Frame,Reject,0.25393716486430307
2773,Choice Frame,Reject,0.37655337881288176
2774,Choice Frame,Reject,3.5020142477184923
2775,Choice Frame,Reject,0.8155922460928702
2776,Choice Frame,Reject,0.5287134823657583
2777,Choice Frame,Reject,0.561363849733867
2778,Choice Frame,Reject,1.462585261119751
2779,Choice Frame,Reject,13.763647426879839
2780,Choice Frame,Reject,116.9531375753833
2781,Choice Frame,Reject,-0.7364228552167937
2782,Choice Frame,Reject,2.2512930444538743
2783,Choice Frame,Reject,0.8096708755760921
2784,Choice Frame,Reject,-5.098518141726878
2785,Choice Frame,Reject,9.311669214403306
2786,Choice Frame,Reject,0.6236574723359642
2787,Choice Frame,Reject,1.5586405036628503
2788,Choice Frame,Reject,0.04626489967294061
2789,Choice Frame,Reject,1.39175560474349
2790,Choice Frame,Reject,4.350831449511299
2791,Choice Frame,Reject,0.6731066403678376
2792,Choice Frame,Reject,1.725295534551311
2793,Choice Frame,Reject,1.1108209811317318
2794,Choice Frame,Reject,0.1817106697907518
2795,Choice Frame,Reject,1.080877824166298
2796,Choice Frame,Reject,2.8740985445265985
2797,Choice Frame,Reject,-1.3841080717591503
2798,Choice Frame,Reject,1.0608121331741989
2799,Choice Frame,Reject,-0.1365149226675887
2800,Choice Frame,Reject,5.757808862973341
2801,Choice Frame,Reject,1.2530221460836046
2802,Choice Frame,Reject,2.1149495038295734
2803,Choice Frame,Reject,0.6241181497397954
2804,Choice Frame,Reject,3.2813339253342173
2805,Choice Frame,Reject,-1.9582553150921278
2806,Choice Frame,Reject,0.9390294534986364
2807,Choice Frame,Reject,-0.5167226820666326
2808,Choice Frame,Reject,1.588802062024087
2809,Choice Frame,Reject,-0.009869653943365145
2810,Choice Frame,Reject,-0.15894127327080265
2811,Choice Frame,Reject,2.0597468951168016
2812,Choice Frame,Reject,1.649601846898481
2813,Choice Frame,Reject,-4.713826083354056
2814,Choice Frame,Reject,0.3702643873276473
2815,Choice Frame,Reject,1.1505376461587902
2816,Choice Frame,Reject,0.40286398696020886
2817,Choice Frame,Reject,1.342767375545977
2818,Choice Frame,Reject,-4.370029017170841
2819,Choice Frame,Reject,0.6534149209083777
2820,Choice Frame,Reject,1.4105311175632227
2821,Choice Frame,Reject,0.1323800392928267
2822,Choice Frame,Reject,-0.5587055853966602
2823,Choice Frame,Reject,3.7522661083674382
2824,Choice Frame,Reject,1.343321004783338
2825,Choice Frame,Reject,-1.3263881029879503
2826,Choice Frame,Reject,1.3919564793402972
2827,Choice Frame,Reject,6.125275348302459
2828,Choice Frame,Reject,1.277516210737163
2829,Choice Frame,Reject,-2.067503872363655
2830,Choice Frame,Reject,1.5147702701864376
2831,Choice Frame,Reject,2.871611699216075
2832,Choice Frame,Reject,1.1025891008690558
2833,Choice Frame,Reject,0.8810330559560212
2834,Choice Frame,Reject,1.2463775514224567
2835,Choice Frame,Reject,9.942869691732678
2836,Choice Frame,Reject,3.2660448074257666
2837,Choice Frame,Reject,0.3189126582732421
2838,Choice Frame,Reject,1.875591187147066
2839,Choice Frame,Reject,0.6765867121070083
2840,Choice Frame,Reject,0.9808166004083545
2841,Choice Frame,Reject,0.9178115293067528
2842,Choice Frame,Reject,0.9976461708454192
2843,Choice Frame,Reject,-0.011945173145539499
2844,Choice Frame,Reject,2.351274065466357
2845,Choice Frame,Reject,0.2655891036980298
2846,Choice Frame,Reject,1.3979124504323335
2847,Choice Frame,Reject,1.0094591922842497
2848,Choice Frame,Reject,-2.0124957468117133
2849,Choice Frame,Reject,-0.3321208646665116
2850,Choice Frame,Reject,1.0322451247809292
2851,Choice Frame,Reject,0.4515066337196865
2852,Choice Frame,Reject,1.4783418381734297
2853,Choice Frame,Reject,1.1327285222864552
2854,Choice Frame,Reject,1.5287755873956184
2855,Choice Frame,Reject,3.8800302196342553
2856,Choice Frame,Reject,0.9509098955919074
2857,Choice Frame,Reject,4.14156110466124
2858,Choice Frame,Reject,1.4477144072047439
2859,Choice Frame,Reject,0.4702512259194916
2860,Choice Frame,Reject,1.0757834781605344
2861,Choice Frame,Reject,2.7769093956978814
2862,Choice Frame,Reject,0.895173234867586
2863,Choice Frame,Reject,0.44446374591134585
2864,Choice Frame,Reject,0.9218701243381299
2865,Choice Frame,Reject,0.5091944013189534
2866,Choice Frame,Reject,0.30485681207552273
2867,Choice Frame,Reject,0.08239219663375211
2868,Choice Frame,Reject,-0.891827341656521
2869,Choice Frame,Reject,0.8131168727762325
2870,Choice Frame,Reject,0.6276057474327253
2871,Choice Frame,Reject,0.7391129025961617
2872,Choice Frame,Reject,0.9774320707848003
2873,Choice Frame,Reject,1.7262894994547993
2874,Choice Frame,Reject,0.862134369101223
2875,Choice Frame,Reject,0.9699381668854389
2876,Choice Frame,Reject,1.1731454400019723
2877,Choice Frame,Reject,1.863468594529146
2878,Choice Frame,Reject,1.6849263075740963
2879,Choice Frame,Reject,0.6663368192535258
2880,Choice Frame,Reject,0.7889947942571232
2881,Choice Frame,Reject,2.1023541152899967
2882,Choice Frame,Reject,1.0025112217603604
2883,Choice Frame,Reject,2.351818049336415
2884,Choice Frame,Reject,1.3829525451771512
2885,Choice Frame,Reject,1.2935903167083795
2886,Choice Frame,Reject,0.5863200636367147
2887,Choice Frame,Reject,0.16695856856801453
2888,Choice Frame,Reject,1.578662277527897
2889,Choice Frame,Reject,-10.015196466676137
2890,Choice Frame,Reject,21.712356510385074
2891,Choice Frame,Reject,0.5722369527536452
2892,Choice Frame,Reject,0.9383474298362614
2893,Choice Frame,Reject,5.867046818970488
2894,Choice Frame,Reject,2.576930783169381
2895,Choice Frame,Reject,0.7931557712922329
2896,Choice Frame,Reject,1.7414906687884009
2897,Choice Frame,Reject,0.3014949056216084
2898,Choice Frame,Reject,-0.13249830306458923
2899,Choice Frame,Reject,1.2856367526468335
2900,Choice Frame,Reject,0.4154942156571654
2901,Choice Frame,Reject,0.7024399862089709
2902,Choice Frame,Reject,-0.24473407861015484
2903,Choice Frame,Reject,0.5164045844623055
2904,Choice Frame,Reject,1.1253257658941018
2905,Choice Frame,Reject,1.6971102345718392
2906,Choice Frame,Reject,2.0350561626950747
2907,Choice Frame,Reject,2.8448384265710556
2908,Choice Frame,Reject,1.3301336940654502
2909,Choice Frame,Reject,1.8322154132007504
2910,Choice Frame,Reject,4.168731239376305
2911,Choice Frame,Reject,1.1094490866885076
2912,Choice Frame,Reject,0.1763450746314487
2913,Choice Frame,Reject,1.6702653789289132
2914,Choice Frame,Reject,1.7041512517524176
2915,Choice Frame,Reject,0.13653688115170276
2916,Choice Frame,Reject,1.1513504901161187
2917,Choice Frame,Reject,0.9316061319064045
2918,Choice Frame,Reject,5.5622434732812955
2919,Choice Frame,Reject,0.7554531366641857
2920,Choice Frame,Reject,0.7591815476694527
2921,Choice Frame,Reject,0.5331517504081269
2922,Choice Frame,Reject,-1.357976950848782
2923,Choice Frame,Reject,2.0697778446058432
2924,Choice Frame,Reject,1.371022289386489
2925,Choice Frame,Reject,1.5091533780327706
2926,Choice Frame,Reject,-1.3067949465573492
2927,Choice Frame,Reject,2.4306509799595903
2928,Choice Frame,Reject,1.2240974874445774
2929,Choice Frame,Reject,1.1530491854708276
2930,Choice Frame,Reject,4.262903326409965
2931,Choice Frame,Reject,0.8751508104987817
2932,Choice Frame,Reject,1.3679399696727959
2933,Choice Frame,Reject,1.1953279277879592
2934,Choice Frame,Reject,1.4006963974450728
2935,Choice Frame,Reject,1.303062978955043
2936,Choice Frame,Reject,1.0662650781114031
2937,Choice Frame,Reject,-3.0877377989659727
2938,Choice Frame,Reject,0.9087664290430489
2939,Choice Frame,Reject,1.4010683870732057
2940,Choice Frame,Reject,-0.7273856452187665
2941,Choice Frame,Reject,1.6905575594866395
2942,Choice Frame,Reject,0.7181304837391925
2943,Choice Frame,Reject,1.5517170553167752
2944,Choice Frame,Reject,0.6119646064082445
2945,Choice Frame,Reject,1.569238316379862
2946,Choice Frame,Reject,22.80698297176605
2947,Choice Frame,Reject,-0.8881641005024126
2948,Choice Frame,Reject,3.342792574433071
2949,Choice Frame,Reject,-1.9937837733257626
2950,Choice Frame,Reject,0.2900408033890776
2951,Choice Frame,Reject,1.255952681361807
2952,Choice Frame,Reject,1.3951999424691024
2953,Choice Frame,Reject,0.7700549494123089
2954,Choice Frame,Reject,0.5591693538357172
2955,Choice Frame,Reject,1.0763117958105672
2956,Choice Frame,Reject,2.06902587145678
2957,Choice Frame,Reject,-2.884785578872054
2958,Choice Frame,Reject,-0.5491760976140239
2959,Choice Frame,Reject,1.0304122646420018
2960,Choice Frame,Reject,1.2817033885168045
2961,Choice Frame,Reject,0.7575820983869133
2962,Choice Frame,Reject,-0.03899986287265597
2963,Choice Frame,Reject,-0.6764913102760297
2964,Choice Frame,Reject,1.1389768424552982
2965,Choice Frame,Reject,0.9576205272057461
2966,Choice Frame,Reject,1.868989927560838
2967,Choice Frame,Reject,0.924348475161233
2968,Choice Frame,Reject,0.9650855356743164
2969,Choice Frame,Reject,1.5775987039850878
2970,Choice Frame,Reject,0.44064895222589795
2971,Choice Frame,Reject,-0.10792413715329052
2972,Choice Frame,Reject,1.4217310495320967
2973,Choice Frame,Reject,1.4454325107445791
2974,Choice Frame,Reject,2.418398543696336
2975,Choice Frame,Reject,1.2764792538107153
2976,Choice Frame,Reject,1.2580868007473898
2977,Choice Frame,Reject,7.235442983233537
2978,Choice Frame,Reject,1.0000760556684285
2979,Choice Frame,Reject,0.5013863513739775
2980,Choice Frame,Reject,1.202504111101051
2981,Choice Frame,Reject,0.4905172982255095
2982,Choice Frame,Reject,1.7224297703980744
2983,Choice Frame,Reject,0.527177477900983
2984,Choice Frame,Reject,0.39519730649843404
2985,Choice Frame,Reject,-8.218261897046627
2986,Choice Frame,Reject,9.569291690318344
2987,Choice Frame,Reject,2.865579486234186
2988,Choice Frame,Reject,-0.09763597985505976
2989,Choice Frame,Reject,1.4140012751228677
2990,Choice Frame,Reject,3.042088147191064
2991,Choice Frame,Reject,0.516314142879845
2992,Choice Frame,Reject,1.5087279006087402
2993,Choice Frame,Reject,2.4872838431205713
2994,Choice Frame,Reject,3.619325004909387
2995,Choice Frame,Reject,0.5024101484161321
2996,Choice Frame,Reject,3.3919819319595654
2997,Choice Frame,Reject,0.8710735198897201
2998,Choice Frame,Reject,0.7858180782648497
2999,Choice Frame,Reject,0.7530899423383018
3000,Choice Frame,Reject,1.3066776098385302
3001,Choice Frame,Reject,1.1190875614733595
3002,Choice Frame,Reject,0.49624496281717445
3003,Choice Frame,Reject,1.2327254500866316
3004,Choice Frame,Reject,-0.7416475741418405
3005,Choice Frame,Reject,1.472315547178615
3006,Choice Frame,Reject,1.518114535105176
3007,Choice Frame,Reject,-19.032303131905955
3008,Choice Frame,Reject,0.6001461674710074
3009,Choice Frame,Reject,-2.3206713900281173
3010,Choice Frame,Reject,0.9138840476863463
3011,Choice Frame,Reject,-0.17643268186393105
3012,Choice Frame,Reject,0.9166227096253516
3013,Choice Frame,Reject,0.7909820166322595
3014,Choice Frame,Reject,0.9002001708478028
3015,Choice Frame,Reject,-4.575012471010063
3016,Choice Frame,Reject,1.4564241934021354
3017,Choice Frame,Reject,1.835528092380265
3018,Choice Frame,Reject,0.6218782195734588
3019,Choice Frame,Reject,0.799936451972578
3020,Choice Frame,Reject,-16.312619756365077
3021,Choice Frame,Reject,1.1747071020759774
3022,Choice Frame,Reject,0.9646113113210785
3023,Choice Frame,Reject,-0.25204296642704543
3024,Choice Frame,Reject,0.18883212444658318
3025,Choice Frame,Reject,-2.430263153283755
3026,Choice Frame,Reject,0.7498948126334057
3027,Choice Frame,Reject,1.0887672108678519
3028,Choice Frame,Reject,1.247103861382583
3029,Choice Frame,Reject,-4.918440357952824
3030,Choice Frame,Reject,0.8822317786353728
3031,Choice Frame,Reject,1.2360961155209516
3032,Choice Frame,Reject,1.1682782849268083
3033,Choice Frame,Reject,0.7960755925171029
3034,Choice Frame,Reject,0.7785414043614197
3035,Choice Frame,Reject,-1.3103601468982364
3036,Choice Frame,Reject,2.0118554256900256
3037,Choice Frame,Reject,1.981428492559904
3038,Choice Frame,Reject,0.9626539443474447
3039,Choice Frame,Reject,4.277013296681061
3040,Choice Frame,Reject,0.5538173413338597
3041,Choice Frame,Reject,0.16278610338449218
3042,Choice Frame,Reject,0.7706499656597572
3043,Choice Frame,Reject,-1.5995065600872647
3044,Choice Frame,Reject,0.9873480131430692
3045,Choice Frame,Reject,1.1413626560628576
3046,Choice Frame,Reject,2.6964804502183037
3047,Choice Frame,Reject,0.564193789134166
3048,Choice Frame,Reject,0.4738927826724956
3049,Choice Frame,Reject,0.8787367696848669
3050,Choice Frame,Reject,1.2288362626596827
3051,Choice Frame,Reject,0.16496143495978072
3052,Choice Frame,Reject,1.0239447948975335
3053,Choice Frame,Reject,-7.5640256029315305
3054,Choice Frame,Reject,0.3528910261609435
3055,Choice Frame,Reject,0.634087280492844
3056,Choice Frame,Reject,10.738623170178089
3057,Choice Frame,Reject,1.0546374902565698
3058,Choice Frame,Reject,0.2250925993317105
3059,Choice Frame,Reject,0.8232193292480255
3060,Choice Frame,Reject,0.9040864368549469
3061,Choice Frame,Reject,0.6446435569274558
3062,Choice Frame,Reject,0.814456565712043
3063,Choice Frame,Reject,1.0368467956510832
3064,Choice Frame,Reject,0.7018881580239628
3065,Choice Frame,Reject,0.9226824416828904
3066,Choice Frame,Reject,1.2045847780261971
3067,Choice Frame,Reject,0.8954753459141267
3068,Choice Frame,Reject,0.7907827240911331
3069,Choice Frame,Reject,0.683927102620849
3070,Choice Frame,Reject,0.48646547433232035
3071,Choice Frame,Reject,1.4864680784470325
3072,Choice Frame,Reject,1.5605767233708605
3073,Choice Frame,Reject,1.5416707997205932
3074,Choice Frame,Reject,0.9581516038958671
3075,Choice Frame,Reject,17.228110177335182
3076,Choice Frame,Reject,5.354458721810746
3077,Choice Frame,Reject,1.0135690581099381
3078,Choice Frame,Reject,1.1616446487593082
3079,Choice Frame,Reject,1.8983254615614897
3080,Choice Frame,Reject,-0.6704789675189005
3081,Choice Frame,Reject,0.1349638590914065
3082,Choice Frame,Reject,1.2408750995011122
3083,Choice Frame,Reject,1.500440291421483
3084,Choice Frame,Reject,2.490227314687863
3085,Choice Frame,Reject,-3.076277107781167
3086,Choice Frame,Reject,0.8851214267975805
3087,Choice Frame,Reject,0.41459740879402796
3088,Choice Frame,Reject,0.8329432532268294
3089,Choice Frame,Reject,1.5300426680632522
3090,Choice Frame,Reject,1.0777341204578337
3091,Choice Frame,Reject,-0.7579036909064591
3092,Choice Frame,Reject,1.158292488059644
3093,Choice Frame,Reject,1.150974686811571
3094,Choice Frame,Reject,-1.5654548226789156
3095,Choice Frame,Reject,2.8598847429122065
3096,Choice Frame,Reject,0.9265447271149949
3097,Choice Frame,Reject,1.0483933945555335
3098,Choice Frame,Reject,0.7834487758745363
3099,Choice Frame,Reject,3.4958104671666197
3100,Choice Frame,Reject,1.660973403447182
3101,Choice Frame,Reject,1.3279604459981011
3102,Choice Frame,Reject,0.8533388326477865
3103,Choice Frame,Reject,10.375030037659979
3104,Choice Frame,Reject,0.8984556069609886
3105,Choice Frame,Reject,23.65699313433923
3106,Choice Frame,Reject,0.5613007841647474
3107,Choice Frame,Reject,1.183250511629476
3108,Choice Frame,Reject,0.7212645075718233
3109,Choice Frame,Reject,0.3475453809214211
3110,Choice Frame,Reject,0.6520546394528983
3111,Choice Frame,Reject,0.4347679985045285
3112,Choice Frame,Reject,1.5931736710917717
3113,Choice Frame,Reject,1.386909296301474
3114,Choice Frame,Reject,1.229183523072976
3115,Choice Frame,Reject,-0.23632296202599504
3116,Choice Frame,Reject,1.8748355953432523
3117,Choice Frame,Reject,1.4398758839276868
3118,Choice Frame,Reject,1.794587461275084
3119,Choice Frame,Reject,1.3062014296286588
3120,Choice Frame,Reject,1.2393112187526334
3121,Choice Frame,Reject,0.6413361304144004
3122,Choice Frame,Reject,1.2136187443399158
3123,Choice Frame,Reject,0.44816898251400644
3124,Choice Frame,Reject,1.4733092706154618
3125,Choice Frame,Reject,3.11027531912112
3126,Choice Frame,Reject,15.348656099439134
3127,Choice Frame,Reject,-17.621145071071375
3128,Choice Frame,Reject,1.260598247383115
3129,Choice Frame,Reject,0.7726464783567248
3130,Choice Frame,Reject,1.2125015673399284
3131,Choice Frame,Reject,0.661014525207726
3132,Choice Frame,Reject,1.0202416879805587
3133,Choice Frame,Reject,0.9172438144710611
3134,Choice Frame,Reject,-3.6405920301621535
3135,Choice Frame,Reject,-110.25712251846544
3136,Choice Frame,Reject,0.7692631726237581
3137,Choice Frame,Reject,-0.5217339814151787
3138,Choice Frame,Reject,0.46259016149220894
3139,Choice Frame,Reject,8.858246701637697
3140,Choice Frame,Reject,-0.3393176732094981
3141,Choice Frame,Reject,1.0333870566323642
3142,Choice Frame,Reject,1.1874981181181081
3143,Choice Frame,Reject,0.9821081783632899
3144,Choice Frame,Reject,-0.033592585601505104
3145,Choice Frame,Reject,1.6400928089031406
3146,Choice Frame,Reject,0.3771820475263722
3147,Choice Frame,Reject,1.740554479173744
3148,Choice Frame,Reject,-1549.9599651795752
3149,Choice Frame,Reject,1.2242722087267826
3150,Choice Frame,Reject,1.086217804309226
3151,Choice Frame,Reject,1.3777783601995939
3152,Choice Frame,Reject,0.7796310393162281
3153,Choice Frame,Reject,0.6672558169528516
3154,Choice Frame,Reject,-0.16666610960306585
3155,Choice Frame,Reject,1.2869247732334148
3156,Choice Frame,Reject,5.220712360880747
3157,Choice Frame,Reject,1.38983491381009
3158,Choice Frame,Reject,1.1815306769574945
3159,Choice Frame,Reject,0.018169159413458452
3160,Choice Frame,Reject,0.6595709166179398
3161,Choice Frame,Reject,0.876513945519514
3162,Choice Frame,Reject,-2.238708507346044
3163,Choice Frame,Reject,1.412667843303753
3164,Choice Frame,Reject,2.152914620503816
3165,Choice Frame,Reject,0.8936957981097827
3166,Choice Frame,Reject,-1.8023693879772258
3167,Choice Frame,Reject,0.9480821825443636
3168,Choice Frame,Reject,0.7382675025359591
3169,Choice Frame,Reject,0.7823003051591821
3170,Choice Frame,Reject,0.8383872755102901
3171,Choice Frame,Reject,1.65271193691404
3172,Choice Frame,Reject,1.1259744918101229
3173,Choice Frame,Reject,1.5072019759816195
3174,Choice Frame,Reject,1.243252523469964
3175,Choice Frame,Reject,12.907152130110797
3176,Choice Frame,Reject,-0.09489891462358846
3177,Choice Frame,Reject,1.72143096528788
3178,Choice Frame,Reject,-0.48679298821616623
3179,Choice Frame,Reject,-2.869332149976264
3180,Choice Frame,Reject,1.31984232438592
3181,Choice Frame,Reject,-1.7232024079218182
3182,Choice Frame,Reject,-16.113211685276294
3183,Choice Frame,Reject,1.448024098204495
3184,Choice Frame,Reject,-0.009089379813195917
3185,Choice Frame,Reject,0.5021253365428182
3186,Choice Frame,Reject,-0.9236147744663378
3187,Choice Frame,Reject,1.6065342543527061
3188,Choice Frame,Reject,2.2751558396050906
3189,Choice Frame,Reject,0.7306673002047605
3190,Choice Frame,Reject,5.324027023563865
3191,Choice Frame,Reject,-1.0386119272530043
3192,Choice Frame,Reject,1.0787712129511935
3193,Choice Frame,Reject,0.8135969344969802
3194,Choice Frame,Reject,0.7402738230509349
3195,Choice Frame,Reject,0.8776806449097536
3196,Choice Frame,Reject,0.07405358211692986
3197,Choice Frame,Reject,2.860819582537134
3198,Choice Frame,Reject,0.8881111000669726
3199,Choice Frame,Reject,2.5531176521307404
3200,Choice Frame,Reject,0.9458256254983757
3201,Choice Frame,Reject,1.7451554212721352
3202,Choice Frame,Reject,0.0922224350545319
3203,Choice Frame,Reject,1.1852133269549252
3204,Choice Frame,Reject,0.8489442381519707
3205,Choice Frame,Reject,1.645005172600041
3206,Choice Frame,Reject,2.365074244858405
3207,Choice Frame,Reject,1.4787642963778471
3208,Choice Frame,Reject,1.5566112270501329
3209,Choice Frame,Reject,-1.3525947632729425
